index,text,label,target
154,"how donald trump bankrupted his atlantic city casinos, but still earned millions -  HTTP

the loser bankrupted a casino and now he's morally bankrupting america.  #bidenharrislandslide2020 #biden2020tosaveamerica #bidenharris2020 #trump2020",Against,trump
333,let antifa and blm abolish the police and government. that’s the only two things standing in the way of good america loving patriots from shooting these sorry excuses of flesh. #trump2020,Against,biden
261,@USER @USER #joebiden and think in the same sentence.  that really is a stretch-#nicetry #tuesdaythoughts #fakenews #vox HTTP,Against,biden
203,"""this was a disaster for #bloomberg...his answer on women was terrible... he got completely destroyed on the nda question...his answer on stop-and-frisk was as bad as it could possibly be, and then he basically lied [on] redlining"" - @USER  #demdebate HTTP",None,trump
525,they don’t want this man to keep exposing the pedophilia and child trafficking the elites want him dead. #saveourchildren #qanon #thegreatawaking #q #newage #pizzagate HTTP,None,biden
572,"i'm an atheist, single man, who's politically independent. 
i always feel like republicans never want my vote. all their messaging: ""god god!!!"" ""family! families!"" ""if you don't worship my god, and don't have a family, you are a demon on earth and an enemy!"" #rnc2020",None,biden
499,"since candidates spit stump lines to their base and the audience already has their mind made up, #debates should be eliminated from the process.

they are a waste of time and fuel the fire of hate.

#election2020 #trump #biden",None,biden
549,"@USER @USER speak for yourself ... oh wait, you’ve become wealthy from the public coffers - you’re too out of touch to speak on this. my salary doubled after president trump took office.  i’m doing great!!  #trump2020",Favor,trump
74,"yes!! go #kamalaharris! #restoredemocracy #democracy #america #impeachtrump #dumptrump #nevertrump #donaldtrump #trumpisajoke  #kamalaharris2020 @ south lake tahoe, california HTTP",Against,trump
228,"madison is rocking it!

#rnc2020 #rncconvention2020 #rncconvention #gopconvention2020 #gopconvention",None,trump
824,"@USER he pulled a stunt, but your still a c**t 😁 .. shes literally gonna give a whole new meaning to #orangeisthenewblack and i can't freeking wait 👏 #trump2020",Against,biden
328,"it's time to band together to show our strength #resisters. 

#followbackparty.
follow all who:
like ❤️
retweet 🔁
comment 💬

vet as you go. have fun.

#resist #fbrparty #usps #wearamask #vote #bidenharris #dumptrump #bluewave2020",Favor,biden
290,pick a senate race! donate. call. canvas. #2020election,None,biden
220,"the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon",None,trump
724,"@USER cry more, baby. #presidentialdebate #trumplost",Against,trump
226,"@USER has accomplished much since taking office, but what might he have accomplished if not for the hysterical obstruction of the dems? this obstruction is driven by fear - fear that trump and his supporters might be proven right, and they themselves wrong. #trump2020",Against,biden
674,"@USER #loseeverythingwithtrump is why everyone who loves this country, who’s tired of lies, chaos, deceit, criminality, meanness, division &amp; destruction of our planet must #votebidenharris2020 #votebluetosaveamerica",Against,trump
510,"he wears a rosary around his wrist in memory of his son, he's not wired you bat shit crazy fools. #bidenwon #joewired #debates2020 HTTP",Favor,biden
353,"never has a nation taxed itself into prosperity, yet here we are watching the #democraticdebates watching a half dozen morons try to outdo each other on their tax and spend policies... oh wait... no one’s watching.  #maga2020 #kag2020 @USER @USER @USER",Against,biden
345,"@USER @USER @USER @USER well let's 🙏 that never happens!! 
#votebluenomatterwho 
#votebluetosaveamerica",Against,trump
335,"@USER trump agreed to have his ears checked ..and biden has refused. so far, biden has requested a break every 30 mins, has refused a drug test and now has refused to be checked for any electronic devices that may aid him in his debate v trump. you do the freaking math!",Against,biden
303,"@USER @USER @USER why is the fringe-right #maga crowd lying to the amer. ppl by reporting these isolated events as if the entire protest and everyone protesting, for a fair +good cause, are so-called ""anarchist,"" ""antifa,"" ""it's chaos,"" etc. why the fear mongering? to distract from trump failures?",Against,trump
809,biden’s tie looks like something i’d wear to my scene kid 6th grade party,Against,biden
127,"thank you, #joebiden ! you are doing an amazing job standing up to this sham of a president. thank you!!!!",Against,trump
264,"#portlandriots can you f’ckn  #anarchists, #georgesoros thugs, #antifa, #liberalquacks #blmantifaterroriststhugs stop your damn attacks? we have wildfires &amp; 2 looming hurricanes &amp; need all resources you’re wasting! .@USER @USER @USER @USER @USER #maga",None,trump
52,@USER @USER come up with something new. this is so yesterday. it’s no longer cute. #biden2020,Against,trump
269,"@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP",None,trump
317,"@USER @USER @USER is a fraud. #neverbiden was a racist to her a few short months ago, now she’s his vp. she also can’t run on her record as #tulsi2024 appropriately pointed out in the #democratic debates.",None,biden
48,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER get smart
watch now
tttt tt
why?
819
99w
18
r pirate
9
#qanon",None,trump
291,"@USER please stop pushing polls. we need to all act like biden is 10 points behind and only our vote &amp; those of our family &amp; friends can save us!
#votelikeyourlifedependsonit 
#votebluetosaveamerica",Favor,biden
360,"@USER submit or be publicly shamed!

#trump2020 #maga
#voteredtosaveamerica
#walkaway
#americafirst",Against,biden
780,"@USER @USER @USER @USER this needs to get around, in my opinion. #trump2020 #latinosfortrump HTTP",Favor,trump
769,"@USER @USER @USER why you all trying to complicate this???? 

#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",Against,trump
24,#happyinternationaldogsday #happynationaldogday #happyinternationaldogday #doggyday and #fourmoreyears for #donaldtrump 😎 HTTP,Against,biden
283,"five hundred religious leaders ― christians, muslims, jews, hindus, sikhs and others ― have jointly endorsed the democratic presidential ticket of @USER biden and sen. @USER  

#bidenharris2020
#bidenharrislandslide2020
#biden2020
HTTP",Favor,biden
725,@USER @USER @USER @USER truth is you can’t quote a well known source because @USER tells you not to look at it! #votebluetosaveamerica,None,biden
104,"@USER seriously? so you  have nothing to think, write or say. this is such #gop thinking. nothing, nada. rien. #votebluetosaveamerica2020",Against,trump
403,"@USER @USER @USER we were holding that iranian money illegally since the late 1970s. if there were any way of enforcing it, iran would win a huge judgement from the us for overthrowing a democratic president in the 1950s and installing a vicious 25yr dictatorship. does #maga know any history?",Against,trump
370,@USER agreed! i will be happy with anyone he chooses. they are all quailfied. #biden2020,Favor,biden
700,"@USER hey fellow tarheel, you approved your protection scheme for me several weeks ago, but you haven't followed me back! thanks #maga",Favor,trump
266,"@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",Favor,trump
712,@USER should be commander in chief  #demdebate HTTP,None,biden
449,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER good morning!  happy friday! following all and rt’d ✔️💙☮️. #votebluetosaveamerica,Favor,biden
82,@USER @USER maybe they should look into him being on epstein’s plane 26 times. and did it take clinton to forbidden island?  #trump2020 #wakeupamerica,Against,biden
574,"please tell me he throws a baseball like me. pretty, pretty please.

#trumpisanationaldisgrace #votebluetoendthisnightmare #voteblue #wearadamnmask #wearamask 

HTTP",Against,trump
174,"new: the revamped #demconvention will alter another tradition tonight when the roll call vote to nominate biden will be held w/ people from all 57 states &amp; territories appearing virtually.

former opponents and activists will be featured.

here's the list: HTTP",None,trump
732,ya’ll! 🤣💀 #nancyblowout .@USER i know you want to rt this but that’s usually what gets u in trouble 😉 #trump2020 HTTP,Against,biden
354,@USER is he going to do the jerry penguin nadler walk after the debate? we will just have to watch president trump’s face to know when the moment happens that biden loses it and the smell begins to permeate.,None,biden
776,"@USER @USER yes they have.
when the crooked, democrat politicians in these run down cities do nothing to stop it, they approve of it.
wake up america !
#maga",Favor,trump
85,"@USER republicans are sociopaths. the entire lot of them. show them no mercy in november.
#votebluetosaveamerica",Favor,biden
655,"@USER that is but a few months away, i think..

#votebluetosaveamerica",Against,trump
130,"@USER @USER president trump is the patriotic vote of iran and a way to overthrow the terrorist mullahs' regime
you have my vote presindet trump.  #trump2020 #iranianssupporttrump",Against,biden
67,"@USER @USER @USER ........ &amp; don't let him cancel your dinner plans anymore either! open the economy! demand voter id! biden wins landslide!

#nevertrump

#biden2020landslide",Favor,biden
187,@USER so amazing. he is forsure guilty. i don’t see why we even give him due process. we must drain the swamp and assume these people are guilty from the beginning based on their political affiliations. that thinking is what makes us great. #democrat #bidenharris2020tosaveamerica,Favor,biden
871,@USER your still talking about trump? get over it sonnyboy he’s going to win again. #trump2020,Against,biden
513,us election 2020: trump casts doubt on the legitimacy of the election and refuses to condemn white supremacists in chaotic debate - cnnpolitics HTTP,None,trump
166,"@USER @USER @USER @USER your opinion is style over substance. 

trump had plans for zero.",None,biden
675,“there are a number of women who are qualified to be president tomorrow.” joe biden has committed to picking a woman to be his vp. and we’re guessing the woman he ends up choosing is on our veep slate...  #democraticdebate HTTP,Favor,biden
290,"@USER best president ever!
#trump2020",Against,biden
272,@USER @USER thank you!  #trump2020,Favor,trump
285,top #republican deletes tweet with doctored #biden video footage #arstechnica HTTP,None,biden
15,"@USER @USER i’m all for third party options. but give the fact that everyone is literally voting for either trump or biden, it’s going to be equivalent to voting for trump or no vote at all 😔",None,biden
712,"bingo, looks like the “spitter’s” son. ☎️ he was on such a mission, that he didn’t even realize he revealed the #trump2020 sign. HTTP",None,trump
13,.@USER created this disastrous catastrophe; we all need to #voteblue to save lives ... u.s. reports highest number of covid-19 deaths in one day since mid-may HTTP,Favor,biden
284,"“if you take one thing from my words tonight it is this: if you think things cannot possibly get worse, trust me, they can and they will if we don’t make a change in this election....we have got to vote for joe biden like our lives depend on it.” - michelle obama, #demconvention",Favor,biden
318,"@USER if outside dining is acceptable it shouldn’t be a problem to setup voting booths outside. 
#trump2020
@USER
 
@USER
 
@USER
 
@USER",Favor,trump
798,trump is so disruptive which is part of his strategy #presidentialdebate2020,None,trump
565,"@USER @USER so you’re a trump lover. just admit it, ffs.",Against,trump
179,@USER #kanyeconjob trump just thinks african americans are going to automatically vote for kanye 🙄 he certainly doesn't give them much credit does he?? don't fall for it he's trying to split the vote between kanye and biden.  #votetrumpout #voteblue2020 #gojoe,Against,trump
75,@USER @USER enjoy the present....cause the future is gonna suck for the left and the socialists. #trump2020 #votered2020,Favor,trump
80,"@USER nothing, absolutely nothing that comes out of trump’s mouth or any of his bootlickers would make me change my mind. i am voting for joe biden #biden2020",Against,trump
765,i’m voting for joe biden. please vote. your vote counts. #presidentialdebate #debate2020 #joebiden #biden2020,Favor,biden
146,damn biden loves that situation room #demdebate,None,biden
357,@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.,Against,trump
306,@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,Against,trump
20,"it’s july 27th! this bullshit has gone long enough! they said flatten the curve! it’s flat! open your businesses, open your churches! stop wearing face coverings !! 
tell the establishment to go to hell! #riseup take your life back! #maga",Favor,trump
484,"i’m not the biggest fan of blacks, but they sure know how to slang that bbc if you reckon #trump2020",Favor,trump
735,"well, hell, biden nailed it. really moving speech. #voteblue",Favor,biden
874,you are today where you thoughts have brought you. you will be tomorrow where your thoughts take you. #maga @USER,None,trump
6,behind their fake #democratic agenda. this was the plan all along. it’s real it’s happening and don’t think for a minute that these fifty united states couldn’t get thrust into another civil war. the name of the game is the same! freedom versus tyranny,None,trump
858,@USER maybe we should nominate her for president because the ones we have fall way short! #shegotitright #jayapal #dncplatform #joebiden,Favor,biden
811,"@USER how about this for a campaign ad?  hey, you may not think trump is the greatest guy but you damn well better vote for him because biden is so mind screwed he will destroy earth and our entire solar system and probably the rest of the milky way galaxy...
#maga",Favor,trump
401,@USER i love you man. thanks for speaking our voice. #resist #bluewave,Against,trump
368,"#rnc2020 trump’s speech was just plain dark, though he deployed darkness effectively. powerful. grim. i’m now even more inclined to say he could actually win again.",Favor,trump
643,@USER these attacks all before the debate so that the moderators can focus on these instead of real issues.  every question to bernie will be garbage.  #democraticdebate,None,trump
763,@USER you know how many thousands of people die a year from fast food to cigarettes or over-prescribed medication?   no one needs your fear spreading nonsense. #maga #maga2020 #trump2020,Favor,trump
147,"@USER @USER #maga embraces this lack of logic. they love violence as much as they love trump. maybe more! trump’s determined to kill as many of us as it takes to win.

do any of us even have guns? seems we may need them.",None,biden
736,"@USER where is your mask, sheep? you actually believe that pres trump is trying to sabotage the postal service? every hoax that you and your partisan party has been completely destroyed. grasping at straws. thank god that the rest of the country is smarter than you jennifer. #trump2020",Against,biden
185,"@USER stop burning building, beating up and sometime murderer people,  how about getting a job. #trump2020",Against,biden
20,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER following all patriots #kag...thank you very much brian @USER 🙏🏻🇺🇸👍🏻,None,trump
323,"i am proud to be one of the millions of “suckers” who chose to serve in the #usnavy or another branch of service.  unfortunately, our president, @USER, does not understand or respect our service.  as mister t said, “pity the fool.” #biden2020!

HTTP",Against,trump
71,@USER @USER are you sure or is it jill they are speaking to! #trump2020,Favor,trump
121,"let the record show HTTP
i did not vote for trump! i will vote for @USER and all dems to save us from this nightmare! #votebluetosaveamerica",Favor,biden
295,"the only thing that worries me about this whole thing is that trump is showing them the true power of the presidency - we can never, ever allow an obama or a bush or a clinton type in the house again. 

#maga",Against,biden
633,even if you destroyed our once-beautiful rose garden — it’s still our house that you cannot use for your political gains. #rnc2020,None,biden
167,"who should win the #democratic nomination for #potus in 2020? #2020election #usa (#retweet for sample size)

#biden2020 #bernie2020 #warren2020 #pete2020",None,biden
781,"@USER she disowns corpus christi, texas as her hometown to gain popularity in the begin of her career and lists instead, san antonio, texas as being where she grew up!! nope! try again eva. you have sold out again! #trump2020",Against,biden
306,joe biden doesn’t like judge barrett because he can grope her or sniff her hair. HTTP,Against,biden
230,"joe biden's entire platform can be summarized as: ""here's the deal folks""

#demdebate #democraticdebate",None,biden
19,"hey @USER why isn't $2048 an ounce for #gold a news alert? over 27,000 dow? @USER @USER #trump2020 #maga #kag! #money #goldprices HTTP",None,biden
353,"@USER and her stupid fingernails, looking like a damn sloth. what a hard hitting interview. 🙄 will @USER ever actually face the press and answer the hard questions? and without cue cards? #trump2020 HTTP",None,trump
89,@USER 10$ and i vote for biden @ pineapplehead #venmo @USER #fucktrump,Against,trump
687,@USER @USER @USER #trump2020 to keep putting #americafirst! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Favor,trump
222,"everything, the democrats do , is either fake and / or political nonsense 

i am not surprised at all

#trump2020 #maga #kag
@USER @USER
@USER @USER
@USER @USER @USER 
@USER @USER

HTTP",Against,biden
97,"wait i leave twitter for an hour and now i see @USER has been acquired by #qanon according to @USER 

2020 is wild",None,trump
69,i want to attend one of trumps #peacefulprotest @USER #trump2020 #trump #trumptrain2020 #bestpresidentever45 #45 #trump2020landslide #thatsmypresident #thankyoumrpresident #cmonman #4more4trump #americawakeup #bidendementia #4moreyears #trumpytrumpy #lovemypreaident 🇺🇸,Against,biden
375,"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",Against,trump
272,"republicans will let the postal service close &amp; with the #coronavirus still raging, it's the ultimate in voter suppression. 
#mailinballots must be allowed, how do we stop this from happening?
#vote #voteblue2020

HTTP",Against,trump
150,bloomberg is speaking the truth - i would never re-hire someone with donald’s record over the past four years. america shouldn’t either. #demconvention #dncconvention2020 #bloomberg #votebidenharris2020,Favor,biden
837,"@USER glad it's exposed, but with what's going on, you can bet it's only one of hundreds if not thousands. head of snake @USER granted #draintheswamp is full of snakes, but really, it's the fastest, safest way. stop messing with them and take them out.",None,biden
236,trump can’t met this moment - it is what it is. michelle obama you are a goddess #bidenharris2020 #demconvention #wethepeople HTTP,Against,trump
145,"joe biden could drop his pants on 5th avenue , deficate and i'm still voting biden 2020",Favor,biden
632,"#trumpfamilycrimesyndicate 
#trumpcancercharitytheft 
#grifterinchief 
#donthecon 
#trumptaxes 

#votebluetosaveamerica 

trump is secretly paying one son’s wife and another son’s girlfriend $180,000 each – using campaign donor money. HTTP",Against,trump
146,"#rnc2020 will have kid rock leading a band with mike huckabee on bass, ted nugget on guitar, and a racist drum machine.",None,trump
67,"“donald trump's ignorance and incompetence have always been a danger to our country. covid-19 was trump's biggest test. he failed miserably,” sen. elizabeth warren says during the #demconvention. HTTP",Against,trump
5,@USER why is it biden’s job to control trump?  that is the moderator’s job because trump did not follow the rules agreed upon by his campaign.  chris wallace couldn’t control trump and biden took the high road.,None,biden
228,supporting your local vote 🗳🌵🤠 #arizona #vote #vote2020 #voteblue2020 #voteforchange #voteforchange #arizonavote #students #votebymail #sheastanfield #democrats #democracy HTTP,Favor,biden
143,@USER look at at little jimmy squirming because he knows he's going to get four more years of trump #trump2020  #snowflake #maga2020 #trump12moreyears,Favor,trump
355,"ny dept of health letter &amp; cuomo: ""no resident shall be denied re-admission or admission to the nh (nursing home) solely based on a confirmed or suspected diagnosis of covid-19."" #deathocrats #2020election #demexit 

HTTP",None,biden
152,@USER good try sleepy joe.. it’s the radical leftist which is your party! #trumppence2020 #democratsareevil #democratsaredestroyingamerica #redwave2020 #trumplovesamerica #democratshateamerica #trump2020 ♥️🤍💙,Against,biden
374,"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",Favor,trump
349,"@USER @USER @USER just name her or @USER or @USER your vp already so an articulate, strong woman can get on network air to take apart trump now when it matters most for the #2020elections",Against,trump
31,"@USER i no longer listen to dr. scarf.
she has sold her soul to trump.
i believe nothing coming out of this wh.

#votebluetosaveamerica",None,biden
441,@USER @USER @USER delusional old hag in 8 weeks we choose america and freedom over socialism! #trump2020,Against,biden
783,"(gsn) former new york mayor and ex presidential candidate mike bloomberg is financing liberal activists in a campaign to attract black voters in florida, an important battleground state in democratic nominee joe biden’s quest to defeat president trump. HTTP",Against,trump
486,"@USER @USER @USER democrat mayors and governors are allowing the mayhem. biden supports democrat mayors and governors = antifa = blm = terrorists = joe biden's america!!
you lose!!
#trump2020 🇺🇸
#wewillwin",Against,biden
114,@USER really? anyone with a functional brain can see biden would be worse than obama,Against,biden
350,"bloomberg visibly uncomfortable at the phrase ""working class"" #demdebate!!",None,trump
222,"they're trying to fulfill your innate desire to ""fit into"" the latest trend. but it's miserable and leads to nothing! you know this. like all the other times.

we're interested in you. 
just you. and it is a single person. 
not a mob. they won't be there after.

#qanon",None,trump
271,"@USER: the administration has failed to act quickly enough. not because of the impeachment hearings. what total bullshit! stop playing political games. stop lying! the president and the republicans have failed america.
#votebluetosaveamerica",Favor,biden
48,"""the future of our democracy is at stake. the future of our economy is at stake. the future of our planet is at stake.""
#berniesanders  #bidenharris2020  #dnc  #election2020
HTTP",Favor,biden
446,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i don’t see this kind of loyalty and support for creepy biden. #trump2020,Against,biden
4,@USER it’s genius. the #democrats fall for it every time! #maga,Favor,trump
448,"@USER @USER it's an attempt to sway the religious minded q followers away from the movement . but their arguments are so bogus. easy to poke holes in.  they infiltrate, win your trust, then divide.  we are wiser. #wwg1wga",None,biden
171,@USER glad he has nothing more pressing to attend to  ... we need a chief executive and team who will work hard on behalf of the american people - not one who tweets and tvs all day. so #wewillvote and we will #voteblue from the top to the bottom of the ballot! #bidenharris2020,Favor,biden
443,"@USER except for my governor, inslee, who trump refers to as a snake. washington voters will remember in november 2020. bye bye trump and corruption! #votebluetosaveamerica",Against,trump
207,the cabal hates god! we muslims and christians needs to stand together! we believe in god we love peace and freedom! just like the fake news lies about our amazing president @USER  they been lying to you guys about my religion believe me we stand for peace &amp; justice #trump2020,Against,biden
379,warren needs to stop raising her hand waiting for time to speak and to just go ahead and interrupt the men as they have been doing in this debate. #demdebate,None,biden
91,"kamalaharris gained 9,616 twitter followers in the last 6 hours, for a 0.1879% increase, with a current count of 5,118,646 followers.
#2020election",None,biden
18,@USER god help us if trump doesn’t win 🇺🇸 #trump2020,Favor,trump
184,"democrats' view on abortion - up to the point of birth, no restrictions - is so extreme that its pushing pro-life voters out of the democrat party.

from a leading pro-life democrat: democrats are ""building an army of future former democrats.""

#demdebate 
HTTP",None,biden
85,the real kick back re universal healthcare for the us is that being a doctor and the money they demand will be regulated! #demdebate,None,trump
661,"@USER @USER just like your boy trump, you should sue your hair stylist",Against,trump
230,@USER oh right!!??? 🙄 i guess the friends i have who are taking a month to receive their mail are lying right? the locked mailboxes and removing mailboxes from certain areas? you people have noooo shame! none! lost and willing to do anything to hold on to power #voteblue2020,Against,trump
254,@USER @USER @USER absolutely!  there is a video which shows kyle being fired at by a man with a handgun.  you can actually see the weapon fire but it just doesn't fit the narrative.  #trump2020,None,biden
300,president @USER please talk about how you will protect social security during #rnc2020. this is a top issue for voters 50+. social security is a hard-earned benefit and a promise that must be kept. thank you for all you do to support our seniors. #protectvoters50plus,None,trump
17,"@USER with ya.  (but dammit, i'll vote for him if i have to.)

#votebluetosaveamerica",Against,trump
299,can you understand @USER when he speaks? #joebiden #biden2020 #10yearsofonedirection,Favor,biden
79,in our face adrenochrome harvesting.  the maze runner: the death cure (2018). these people are sick.  #lookintoit #illuminati #hollywoodsickos #wwg1wga #qanon HTTP,None,trump
256,“the americans dying because they can't afford medical care” #demdebate  HTTP,None,trump
308,"donald trump told white supremacists to wait until he gives the word to pull up. if you’re black and support trump, what y’all gonna do when these race soldiers can’t tell that you’re a  #maga supporter HTTP",Favor,biden
316,"@USER 1988 brutal media takedown of candidate joe biden for  “mistruths”.

biden had to drop out of the 
1988 campaign bc of his chronic inability to tell the truth.

classic joe. where’s the media today?

let’s introduce a new generation to the same old joe.👇

HTTP",Against,biden
163,"fdr actually wanted to impose a maximum income. it was a good idea. #demdebate 

HTTP",None,biden
842,the republican party is racist and soulless. just ask this veteran gop strategist. HTTP,Favor,biden
219,"watch the #presidentialdebate2020 with me live tonight at 7:45 pm cst. its finally here, woo! who's ready? #trump2020

HTTP",None,biden
578,"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",Favor,trump
502,"#demdebate
pete: there's bipartisan support for protecting pre-existing conditions.

everyone: uhh what a moron",None,trump
198,"and great again!
#americafirst #imwithyou HTTP",None,trump
457,there’s a reason i didn’t watch the debate last night and it’s because i didn’t want to watch two senile shitbags argue over my future. that being said i will reluctantly and unfortunately be voting for biden #debates2020 HTTP,Favor,biden
383,two terms! #trump2020 #kaga HTTP,Favor,trump
469,unauthorized 'biden-harris' light projected on terminal tower by united steelworkers union ahead of debate HTTP,Favor,biden
266,"@USER if you like trump being president, go right ahead and write in tulsi. i will do what my country needs. i will sacrifice my preference and vote for someone who can end this. not warren, not tulsi, #joebiden. please join me.",Favor,biden
566,@USER strong the #stupid is with this one. #kag,Favor,trump
40,when it comes to voting for president of the united states you are voting for policy over personality. you are not voting for who you think you would be friends with. you may not like trump but his policy blows away joe biden’s and that is far more important #debates2020,Favor,trump
60,"this edition is a must watch. what goes on in the convention before the televised portion is stunning. #demconvention 

HTTP",None,biden
748,@USER you are a traitor to the #gop and the constitution. stop the false division you are helping facilitate even within conservatives.,None,biden
628,@USER but you are going to cut payroll tax and biden had done a reversal over the years. it's about today not yesterday. stock market don't create jobs the stock market don't put food on the table. #votebluetosaveamerica #votebymail2020 #imwithjoe,Favor,biden
241,fauci approves in-person voting: ‘there’s no reason’ why we shouldn’t be allowed | the daily wire #americafirst #alllivesmatter #coronavirus  HTTP,None,biden
406,"@USER every poll i have seen says trump won. however, everyone around me thinks neither won.",Against,trump
367,"on a serious note, we could sell @USER  vs. @USER  boxing on ppv and pay off our national deficit with the proceeds.  let's be productive.

#debates2020 #debate2020 #jojorgensen2020 #trump2020 #bidenharris2020 @USER",None,trump
449,someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,Against,trump
420,nightly sappy tears were not exactly something i expected to have for the past 3 nights watching the dnc... but i’m hella inspired and hopeful for our country (i was beginning to forget what that’s like) #dnc2020 #bidenharris2020 #votebluetosaveamerica,Favor,biden
673,@USER not at all surprised biden still uses wired headphones,Against,biden
104,"installment 4:  joe biden: a lifetime of lying &amp; plagarism.

let's take a peek, shall we?

'joe biden's lying, bullying and cognitive deficits make him a poor choice for president. does this explain why he's been 'kept in the basement'?' HTTP",Against,biden
181,@USER @USER he can’t intimidate me or keep me from voting. i’d crawl across broken glass to vote for biden. it’s just sad and uncomfortable,Against,trump
363,"3. when he's well aware it was signed by president obama in 2014. @USER repeatedly ignores all the #lies trump tells on a consistent basis. he's set a record at 20k proven, documented #lies but the #cowards in the #gop are afraid to speak up. unlike trump, if @USER had any",Against,trump
295,fact check: rich kids get a higher federal subsidy at harvard then if they went to umass for free. #demdebate,None,trump
158,@USER @USER and @USER have to sow doubt and cheat and will say after the debate that biden cheated - as they already are prior to. his cult will believe whatever he says. it’s so disturbing,Favor,biden
149,"elizabeth warren has announced 6 ""first things i'll do when i'm elected president"" tonight #demdebate HTTP",None,biden
43,"@USER @USER mitt romney has little skill?
you bankrupted 6 companies
you lie daily

#trumpisaloser 
#trumpisafailure 
#voteblue2020",Against,trump
606,"@USER you can cling to that all the way to the election until you have to concede to joe biden because decent, patriotic americans do not want you as their president.

#votebluetosaveamerica",Against,trump
221,"@USER @USER i’m voting #biden2020 no matter what. but, if i may, perhaps mr. o’donnell could rehearse with mr. biden a bit before the debates and script a few witty comebacks. as the author of “the debate” on #thewestwing no one is more qualified. #letbidenbebiden",Favor,biden
511,"@USER @USER thank you, mr. president... #americafirst #kag #trump2020 #lawandordernow #teamtrump",Against,biden
158,"without trump as a counterweight, wondering if this and other debates would be more civil? feels like trump’s anger has leeched across the aisle. and that is something the democratic party must own. not trump #demdebate HTTP",None,biden
316,biden's already slipping!,Against,biden
116,we are the united states of america!! we should turn against each other! #votebluetosaveamerica #americafirst,Against,trump
99,@USER this is the real trump.,None,trump
387,this is exactly what i’m doing to these mail in votes and sending them back #trump2020 HTTP,Favor,trump
49,@USER lewis was a closet #maga   gangsta. HTTP,None,trump
611,#demconvention i'm ready for tonight 😊 this lineup is pure 🔥.. i'm hyped up.. let's go @USER @USER @USER @USER @USER #demconvention2020night3 HTTP,None,trump
615,the devil is working very hard through kanye west! HTTP,None,biden
858,"@USER @USER new jersey 
❤️🤍💙🇺🇸  #trump2020 🇺🇸💙🤍❤️",None,trump
250,"we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica",Against,trump
234,@USER @USER @USER ok what!!! you mad because i'm able to think for myself...bitch bye!!!🤣😂 #trump2020,None,trump
464,@USER proud to be a bully? #maga HTTP,None,biden
84,@USER i’m a pissed uaw member. you’re supporting open borders which = lower wages. supporting attacks on cops. my brothers stand for our flag &amp; for #trump2020. flags shirts hats bumper stickers all over our shop. uaw is a disgrace to the usa.,Against,biden
370,"the publishing of a video by @USER that appeared to be an #election advertisement for #joebiden is under an internal investigation, the taxpayer-funded news service said. HTTP",None,trump
61,"the reason you hate @USER is because he's rude.  statistically speaking, it isn't any of his policies. the very crisis we are all living through just proves how what he's saying is objectively true, but y'all won't vote for him, because??? #demdebate HTTP",None,trump
0,"omg is bernie going to stroke out😳
#demdebate",None,trump
333,democrats condemn ‘shocking abdication’ of responsibility as intelligence officials scale back election security briefings - HTTP,Against,trump
439,"@USER young voters. we need the support of young voters to help save the earth.  you heard trump say that he got rid of environmental regulations to make cheaper cars.  biden wants to take action to save the earth. please get involved, this is your planet,",Favor,biden
328,sing with me now.... 🎵 #biden2020 🇺🇸#dumptrump2020 HTTP,Against,trump
