index,text,label,target
43," I am one of the 60% who will vote for BBM and I am proud of it.. I will vote for him not bcoz I hate Leni but I believe in him, I know he will continue what PRRD started for our country. I stand for what I believe in.. Fight for our country BBM  PULA ANG CEBU #VivaBBMSARA",1,bongbong
198,WHY BBM????  because i see a true leadership in him #BBM #BBMIsMyPresident2022,1,bongbong
907,The country doesn't need you #BobongMarcos #DisqualifyMarcos,0,bongbong
665,"it will be a hard fight, but I believe the good people of the philippines can still win against the convicted tax evader bongbong marcos and his corrupt friends today",0,bongbong
741,"We don't need a president that is a stealer, a murderer,  a hider!  #DisqualifyBBM  #DisqualifyMarcos",0,bongbong
426,"We have our own opinions and perspective, never educate me who to vote. I salute my hand and I'll give my trust to BBM.  I believe in Marcos Supremacy!  Respect mine, and I'll respect yours.  #BBMIsMyPresident2022",1,bongbong
343,@manilabulletin They will do everything to discredit and destroy his name. I can never be swayed with my choice because #BBMIsMyPresident2022,1,bongbong
248,Finally! Teachers will definitely vote you Bongbong Marcos if you do that. Teaching is a difficult task and teachers should focus on teaching our child to further develop their minds. instead of selling items on campus just to earn extra income. i love BBM for this.,1,bongbong
36,@bongbongmarcos Dear sir BBM pls take care of yourself po. Take a rest din po we need you for a greater Phils! #BBMisMyPresident2022,1,bongbong
628,Marcos loyalists made me realize I am right is choosing Isko Moreno Domagoso over Bongbong Marcos. I'm now more confident in campaigning for the true leader this country needs.   #GodFirst #KayIskoPosible #IskoMoreno2022,0,bongbong
874,"Poor LBM, you not qualified to the race to you calling of returning to the dark past of our history ..  #NoToMarcosDuterte2022  #MarcosDuwag  #Unithieves",0,bongbong
572,The Philippine flag is sacred to Filipinos. But in the hands of Bongbong Marcos it is profaned. This is the man who benefited from stolen money and continues to use it to deceive Filipinos that he is one of us. BBM personifies cheap nationalism.,0,bongbong
214,We all need to remain cautiously optimistic no matter how high the poll ratings both BBM and Sara have right now. We still have a little over 2 months to go. Strengthen our resolve not to get distracted by petty arguments with the Pinks.,1,bongbong
719,#DisqualifyMarcos A liar will lie some more if elected.,0,bongbong
730,They keep on making fun of VP Leni when they can't even answer why we should vote for Bongbong.,0,bongbong
644,They keep on making fun of VP Leni when they can't even answer why we should vote for Bongbong.,0,bongbong
258,The only bongbong that we CAN and MUST trust.  Responsible filo carats u know what i mean,1,bongbong
748,"@MackinleyZamora Basically that’s how BBM sees us, a bunch of idiots at his beck &amp; call. We really want to get mocked/tricked/robbed by the Marcoses again?? #NoToMarcosDuterte2022 #Eleksyon2022",0,bongbong
959,"No surprise Bong Bong Marcos is a magnet forTrump tactics, where truth-telling is gutter politics.  #DisqualifyMarcos",0,bongbong
269,Yes to uniteam ang ORMOC CITY BONGBONG MARCOS FOR PRESIDENT AND MAYOR SARA DUTERTE FOR VICE PRESIDENT,1,bongbong
127,BBM and Sara for 2022!!! I'm so excited about the upcoming election! New voter here and I am rooting for them!   #BBMIsMyPresident2022  #BBM2022  #BringBackMarcos  #BBMSingawNgBayan  #BBMSARA2022,1,bongbong
826,#WeChooseMarcos to be Disqualified! #DisqualifyBBM #DisqualifyMarcos #DisqualifyMarcosJr #NeverAgain #NeverForget #LeniKiko2022 #VoteWisely2022 #AngatBuhayLahat,0,bongbong
750,"How can you promote UNITY, when you deliberately ignore the compact signing of true and honest elections in the form of political debates. Is that how you define UNITY? Disgusting!! #MarcosDuwag #SaraDuterteDuwag #NotoMarcosDuterteDynasties #MarcosTaxEvader  #Halalan2022",0,bongbong
5,"my uniteam heart is so happy today bcs of the grand rally here in Pampanga, my heart and my vote only goes to you my president @bongbongmarcos and my vice president @indaysara ️ #BBMSARA2022!! 🇵🇭 🇵🇭🇵🇭 #PampangaForBBMSARA",1,bongbong
788,"Poor LBM, you not qualified to the race to you calling of returning to the dark past of our history ..  #NoToMarcosDuterte2022  #MarcosDuwag  #Unithieves",0,bongbong
69,"@manilabulletin Publicus, SWS and Social Media Surveys states that BBM is the Winner by Landslide. This is the TRUTH! BBM is our next President! #BBMIsMyPresident2022 #protectmarcosjr #BBMSigawNgBayan #BBMSARA2022 #MarcosSaraOnly #SaraALL2022",1,bongbong
438,"He's been so quiet even when people retaliated and threw things against him and his family. I do not know where he's getting his patience from, but I believe in his wisdom. The continuation of the legacy will be in his hand so why choose the fake one? #BBM2022 @bongbongmarcos",1,bongbong
36,My entire family will vote for @bongbongmarcos @indaysara.  Let us all work together to elect the whole UNITEAM Senate slate.  #BBMSaraUNITEAM #BBMSARA2022,1,bongbong
133,"I am waiting for a day,  President of the Republic of the Philippines:  Ferdinand Marcos Jr.  #Inshallah  #Siyanawa #Godwilling #BBMIsMyPresident2022  #BBMSaraUNITEAM  #BBMSARA2022",1,bongbong
1049,Ruin the Philippines more? Go to hell  #NoToMarcosDuterte2022,0,bongbong
805,"These are the parents of BongBong Marcos. The father’s rule was infamous for its corruption, extravagance &amp; brutality. The mother was spending without restraint. Why would you take chances that he will not do it again when it’s in his DNA. ctto #NoToMarcosDuterte2022",0,bongbong
798,"Should we be surprised? #MarcosSinungaling  I am surprised actually, that there are Filipinos who believe and support a liar! He pairs well with the someone who does not believe in honesty. #NoToMarcosDuterte2022",0,bongbong
788,"At the last day of COMELEC's 1st division to decide, in front of its main office, we registered our call to disqualify Bongbong Marcos-- son of fascist dictator, tax evader, and a pathological liar to the Filipino people.  Indeed, Marcos No Hero!  #NoToMarcosDuterte2022",0,bongbong
336,"Taking my lesson from the PRRD-LR rapport (or the lack of it), I say we need to vote for the presidential candidate that will have a good working relationship with his VP. My choice stands until BBM clashes with Sara before the elections. Just sayin'.  #BBMIsMyPresident2022",1,bongbong
802,Saribuhay stands with the Filipino people in the call to #DisqualifyMarcos and #NoToMarcosDuterte2022 in the upcoming elections.  We will not forget nor forgive their terrible crimes against the people and the environment!   #WeStandWithGuanzon,0,bongbong
587,I don't even know why BBM is an option??? #LeniKikoAllTheWay  #LeniRobredo2022 #LeniKiko2022 #LeniForPresident2022 #AngatBuhayLahat,0,bongbong
977,"BRING BACK MARCOS to the dustbins of history, where infamous dictators deserve to be thrown  #MarcosHitlerDiktadorTuta #NoToMarcosDuterte2022",0,bongbong
162,A man with a Vision.. We need another Marcos in Malacañang .I trust you will continue to make the Philippines be Exceptional in every way .We need a Leader who will tell the world how Great our Country is not the other way around #BBMSigawNgBayan  #BBMIsMyPresident2022,1,bongbong
931,It would be a huge insult to all the martyrs who came before us to let the son of the dictator—funded by the billions they had stolen from us as a nation—back into Malacañang to pillage us again.  NEVER AGAIN! NO TO ANOTHER MARCOS! #DisqualifyMarcos #Prot,0,bongbong
756,"Lying, stealing, violating human rights, killing, and more is unforgivable and unforgettable. History should never be repeated. #NeverAgain  #NeverForget  #DisqualifyMarcosJr #MarcosNumber1Sinungaling #NoToMarcosDuterte2022  #LeniKiko2022",0,bongbong
930,"Because trolling will not diminish the fact that Bongbong Marcos is perpetually disqualified from running for public office due to his 1995 tax evasion conviction. Hindi porke nakalusot noon, makakalusot ulit ngayon. #DisqualifyMarcos",0,bongbong
391,it's Nov 7 let tweet or post our picture wearing red to show our support for BBM #BringBackMarcos  #protectBBM #BBMIsMyPresident2022 ,1,bongbong
304,We are in PINK but we are for BBM  #BBMIsMyPresident2022,1,bongbong
108,Being a BBM supporter makes me feel great.  #BBMIsMyPresident2022,1,bongbong
861,during martial law. And that family of thieves you so blindly support and enable was behind that!!! You reek of historical denial and you should start reevaluating yourself because your electoral choice will always be a reflection of your moral standpoint.  #NoToMarcosDuterte2022,0,bongbong
776,"By next week, we will have a new president. Please Lord, don't let evil win this time. #NeverAgain #NoToMarcosDuterte2022",0,bongbong
194,A true leader unites people not divide them. Do not find faults but finds remedies. Do not sow hate but cultivates LOVE. #votewisely #BBMisMyPresident2022 #SARAISMYVP2022 #PROTECTBBMSARA 🙏 God bless the Philippines 🇵🇭 Mahalin natin ang Pilipinas.,1,bongbong
982,"@jedqcepe Grand Coalition of the Corrupt #NoToMarcosDuterte2022,",0,bongbong
912,#WeChooseMarcos to be Disqualified! #DisqualifyBBM #DisqualifyMarcos #DisqualifyMarcosJr #NeverAgain #NeverForget #LeniKiko2022 #VoteWisely2022 #AngatBuhayLahat,0,bongbong
367,Tweet and RT lang guys! My vote is final and whatever happen BBM is my president period I want change I want the glory days of Philippines to be back And  I trust BBM  give him a chance to show us what he can do for the country #MarcosJrForPresident2022 TEAM MaSa2022,1,bongbong
186,in uniteam there is a peace and unity  #CNNPHPresidentialDebate  #CNNPHVPDebate  #BBMIsMyPresident2022  #BBMForPresident  #7BongbongMarcos  #4SaraDuterte,1,bongbong
871,How can you allow someone to be elected president of our country who can't be truthful about his academic records?! #DisqualifyMarcos (2),0,bongbong
230,Praying for our future Pres. BongBong Marcos and V-Pres. Sara Duterte - 2022 election! BAYAN BANGON MULI! LETS MANIFEST. This County shall be great again!! Let the EAGLE  fly and let the sleeping TIGER be roar again”SOLID BBM-SARA2022 UNITEAM,1,bongbong
633,"Bongbong, people will never sing for you with this much joy. That's what you get for being a lying, stealing cheater. Also belat kay Toni",0,bongbong
132,I like how you see things differently Mr. President @bongbongmarcos  #BBMIsMyPresident2022  #GoodMorning,1,bongbong
135,"A LEADER Is one who knows the way,Goes the way and shows the way  MARC0S GIHAPON #UnitedForMarcosJr #BBMIsMyPresident2022 ",1,bongbong
129,"He said we are the assets of our country, Let us not disappoint him. #BBMSARA2022 #WeStandForUNITEAM #BBMIsMyPresident2022",1,bongbong
152,i've never been active in politics not until another marcos run for presidency. #BBMIsMyPresident2022,1,bongbong
74,"cry as much as you can, MARCOSES WILL RETURN.  BBM can lead the nation more excellently than any other candidates.  #BBMIsMyPresident2022  #AnakNgBBMSupporter  #BBMSARA2022",1,bongbong
373,"If you have faith in one person despite persecution, just stick to that. I remain to be a BBM supporter no matter what because I believe Sir Bongbong has a strong will to stand up his plans being the president of the Philippines. #BBMIsMyPresident2022",1,bongbong
423,"I recently created this account to participate and shout my solid support for BBM. I'm a youth, a 1st time voter and I want to make sure to choose the one with the best vision and plans for the betterment of the Philippines. #BBMIsMyPresident2022 @bongbongmarcos #BBMSigawNgBayan",1,bongbong
849,"For those closed-minded people who still choose to vote for BBM, despite all the truths and facts shown to them. I'll just leave this picture for you to see. #LeniKiko2022 #NoToMarcosDuterte2022 #KulayRosasAngBukas",0,bongbong
123,"If you have faith in one person despite persecution, just stick to that. I remain to be a BBM supporter no matter what because I believe Sir Bongbong has a strong will to stand up his plans being the president of the Philippines. #BBMIsMyPresident2022",1,bongbong
931,"@inquirerdotnet Yup! We will #neverforget, nasa Guinness World Book of Records ba naman how your dad and your family plundered the country and now you are back for more? #LeniKiko2022 #NeverAgain #NoToMarcosDuterte2022 #VoteWisely2022 #LabanParaSaBayan2022",0,bongbong
315,Loving the scene. I think am gonna need to buy lots of red and green shirt to last until election day. it is my favorite color anyway. #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARA2022 ,1,bongbong
1018,"‘when you are neutral, you empower the killers, the thieves, the oppressors, the liars’  #NoToMarcos #NoToDuterte #LeniKiko2022  #LeniRobredo #KikoPangilinan",0,bongbong
833,"True unity, which is far from what Marcos Jr. has been conveniently campaigning for.   Unity is what led to the ouster of the dictator and unity shall be the one to prevent his namesake from getting in.   #NoToMarcosDuterte2022 #Eleksyon2022 #NeverAgain #NeverForget",0,bongbong
340,even their is an issue circulating in social media we all know that it is not true. My President @bongbongmarcos keep doing what your doing! My family and I stands with you♥️✌🏻 sending big hugs to your fam @sandromarcos7 #BBM2022  #BBMIsMyPresident2022  #BBMSARA2022,1,bongbong
318,His father is the most intelligent President that the Philippines had but BBM has the sincerest heart to serve Filipinos. It's his time.   #BBMIsMyPresident2022,1,bongbong
667,"I'm at an age where less friends and relatives mean less gastos for me. So yeah, I've muted rabid LBM supporters on FB without the slightest tinge of guilt. #LeniKikoAllTheWay #LeniKiko2022 #10RobredoPresident #7KikoPangilinanVicePresident #AngatBuhayLahat",0,bongbong
106,Let us vote wisely  We need a leader who is true to himself and true to his stand for the people and his country. #BBMIsMyPresident2022,1,bongbong
718,"will never get tired of telling people that if you will not vote for Leni, then please don’t waste your vote on Bongbong. PLEASE",0,bongbong
1007,#NoToMarcosesArroyosRomualdezes in short #NoToPLUNDERERS we cant afford to make a mistake in #Halalan2022 in this pandemic as our lives depend on the outcome!!! #GisingBotante2022 #NoToSelfServantTraitors2022,0,bongbong
45,"This is why I support BBM. For continuity. Because if there is continuity, there is progress. And if there is progress, there is growth. We cannot go back to square one again if ever the opposition wins. We need to move forward.  We need CONTINUITY.  #BBMSARA2022 #DuterteLegacy",1,bongbong
932,"‘when you are neutral, you empower the killers, the thieves, the oppressors, the liars’  #NoToMarcos #NoToDuterte #LeniKiko2022  #LeniRobredo #KikoPangilinan",0,bongbong
108,"BBM IS SUCH A GREAT MAN, AND LEADER! HE WILL WIN IN THIS COMJNG ELECTION TRUST GOD, TRUST HIM, ADVANCE CONGRATS I KNOW BBM WILL WIN SAME AS HIS SON! GLUCK TO BOTH OF U @sandromarcos7 @bongbongmarcos #BBMIsMyPresident2022 #BBMSaraUNITEAM #BBM",1,bongbong
346,"Guys cast your vote now. Let the voice of the people be heard!!!  No amount of mud or dirty politics can destroy the unity that we already forged with our next set of leaders, BBM-Sara. #BBMIsMyPresident2022   #BBMSARA2022",1,bongbong
848,"louder please. #ProtectMarcosJr? they are parasites, a disease reliant on decaying public institutions. they dont care about our fly asses, if anybody needs protection, its US from THEM. we need to stop giving these people a platform #ProtectPhFromMarcosJr #DisqualifyMarcos!",0,bongbong
6,"The LGBT (Lesbian, Gay, Bisexual, Transgender) Pilipinas group has declared its support to the UniTeam tandem of presidential bet Ferdinand “Bongbong” Marcos, Jr., and his running mate Davao City Mayor Sara Duterte.",1,bongbong
441,"@ABSCBNNews O c'mon, we can't deny that he has an enough knowledge and capabalities to run for the presidency, moreover, to lead the country. Accept that fact!! We got him and surely will make him won for election 2022 #BBM2022 #BBMSigawNgBayan #BBMIsMyPresident2022",1,bongbong
27,"@bongbongmarcos If you’re clean and did not commit any sin at all, lalo na sa pulitika ng Pinas, Be the first to cast the stone! BBM is visionary with experience and learned his lesson from the past. May malinaw na plano sa bayan, not to mention.  #BBMSARA2022  #anewdawn #bagongpilipinas",1,bongbong
947,Poorest province in Region 1. Now how can he lead the country if he can't even take care of his province? #NoToDuterteMarcos2022,0,bongbong
673,None of you will get a vote from me.  That's a promise.  You are all nothing but a disgrace to our country.  Nobody should allow anyone of you to bring more shame to our country.   #BBMIsMyPresident2022   #BagongLipunan #BBMFORPRESIDENT2022  #BBM #bbmsara,0,bongbong
394,President Ferdinand Marcos Sr. made it happen! Now it's time for BBM to lead our country for the betterment!   #BBMIsMyPresident2022 #BBMSigawNgBayan #BBM2022,1,bongbong
287,The more they hate at siraan nila our future President Bongbong Marcos at Vice President Sara Duterte. The more supporters ang nakukuha nila. #BBMSARA2022 #BBMIsMyPresident2022,1,bongbong
802,Do you see this thread? This is how they will distort history if Marcos wins. They will play with your minds and force you to believe that Martial Law was not just all the bad things that are said about it but it was also sunshines and rainbows for the majority. Be careful.,0,bongbong
333,Let's claim it guys. We will inaugurate soon our President Marcos in 2022! #BBMIsMyPresident2022,1,bongbong
87,Go for the Win BBM   #BBMSARA2022  #BBM  #BBMForPresident,1,bongbong
882,"""After all, two notorious families coming together to “make the Philippines great again”, is unity isn’t it?   #NoToMarcosDuterte2022 ",0,bongbong
40,"With all our nations problems, we need a strong intellectual leader like Bongbong Marcos. BBM loves the Filipino people not only in words but because of what he does. There is determination and genuine concern and helping the people.  PULA ANG BATANGAS #BatangenyoForBBMSARA",1,bongbong
103,"If not Marcos, then I aint voting anyone. Let Comelec see the void of millions of unused votes and non-stop protests. #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 #MaSa2022",1,bongbong
35,Thank you so much Sir Bongbong Marcos. Merry Christmas!  I wish you all the best to make our country more successful and more importantly we will be able to make you happy and welcoming you in the future as our President. #BBMIsMyPresident2022  #UNITEAMPH2022,1,bongbong
32,14 Days to Victory For UNITEAM #BBMSARA2022,1,bongbong
1014,Not a lot famous personality/public figure with good reputation are openly endorsing Marcos Jr because endorsing him means having to compromise your core values and beliefs. #NoToMarcosDuterte2022 #LeniKiko2022,0,bongbong
832,"History repeats itself because we didn't give attention to our colorful history. Now, another dynasty wants to conquer our country just like before, we need to take action before it's too late!  #NoToMarcosDuterte2022 #BilangPilipino2022  #angsimulangsagupaan  #Eleksyon2022",0,bongbong
223,To elect Bongbong Marcos to presidency is the ultimate way for Filipinos to make the Philippines great again.  BRING BACK MARCOS.BBM SARA WILL WIN ,1,bongbong
777,Disqualification case of Marcos jr. @rowena_guanzon  #DisqualifyMarcosJr  #NoToMarcosDuterte2022 #NoToMandatoryMilitaryService  #NotoBBM,0,bongbong
804,"If you vote for Marcos, that means you're also an enabler to a country's possible downfall. #DisqualifyMarcos",0,bongbong
186,I wasn't born yet during martial law era but never in my life that I hated the Marcoses. Cz I choose to believe the stories of my grandma who had the experience of it than what is written in the books. @bongbongmarcos you are my President!   #BBMIsMyPresident2022,1,bongbong
1066, But it's a crime and BBM is a criminal period! #NoToMarcosDuterte2022,0,bongbong
7,My vote goes to the UNITEAM  #bbmsara2022 #bbmforpresident2022,1,bongbong
120,"I knew I will lose friends ‘cause I’m voting for BBM. To be honest, his good heart is what I’m looking at. You may call him “plastic” but I’m rooting for a man that will not take revenge from opponents. I’m looking forward of what he can do more and not because of PFEM’s legacy",1,bongbong
87,#BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022  HE IS MY PRESIDENT THIS COMING ELECTION AND I AM PROUD I WILL VOTE HIM,1,bongbong
994,"The Marcoses &amp; the Dutertes were never a symbol of unity. In the history of the Philippines (which #dutertards don't believe in), our country was in greatest turmoil &amp; disarray during the administrations of both FM &amp; the Inutil. #NoToMarcosDuterte2022",0,bongbong
837,"Marcos Jr. not showing up to today's COMELEC hearing is indicative of his blatant disrespect for the institutions of this country. While doing legal research today, I came across this. Let's not let entitled egos win in 2022 please.   #DisqualifyBBM",0,bongbong
973,"The OS in MARCOS is for Obnoxious Sore loser"""" #DisqualifyMarcos #ProtectPhFromMarcosJr",0,bongbong
1082,We were young then during the Marcos' years. We knew their filth &amp; we fought back. Wake up young people. Study history &amp; learn from it. Don't bring back the horrors of the past. #NoToMarcosDuterte2022 #NoToHistoricalRevisionism #NeverForget #NeverAgain,0,bongbong
974,"once a liar, always a liar. #DisqualifyMarcos",0,bongbong
104,I think my vote would not be wasted as what we can read about Climate Change platform of BBM is that— very timely and relevant not just today but also for the upcoming future generation. #ClimateActionNow #BBMIsMyPresident2022,1,bongbong
85,"You can see the tiredness on his face but he will never give up, for the Filipino people the fight will continue and we will not leave you our PRESIDENT BONGBONG MARCOS   #BBMFORPRESIDENT2022 #bbmsarauniteam2022  #BBMSARA2022  #BBM #BBMSARAtandem2022",1,bongbong
31,For a better Philippines. My vote is for you  #BBMSARA2022 #Eleksyon2022,1,bongbong
901,Rodrigo Duterte's SALNs aren't publicly accessible to Filipinos. Bongbong Marcos has benefited from Marcos Senior's tax plunders. Sara Duterte enjoys the lies.  What Marcos gave are small fractions of billions ought returned to Filipinos. #MarcosNOTaHero #NoToMarcosDuterte2022,0,bongbong
230,"“Be better than great, Bongbong.”  I am not an avid follower but really, I felt the genuine sincerity in her words. Because so do I, so do pray for our next President and the success of his administration, as early as now.",1,bongbong
409,"Bongbong Marcos will run not for his personal interest, he's running for the country's development. Kaya no one can put a good man down.   #ProtectMarcosJr",1,bongbong
791,International News today: Leni - The woman leading the Philippines; THE PINK REVOLUTION! BBM - The man who can ruin the Philippines FOREVER.   GISING PILIPINAS!!!   #Ipana7oNa10ParaSaLahat #NeverAgain #MarcosMagnanakaw #LeniKikoAllTheWay2022 #NoToMarcosDuterte2022 #LeniKiko2022,0,bongbong
840,"LBM running away from a COMELEC hearing–a proper forum to defend whatever reputation left of him, gives you a glimpse of how the country will be ran under this brat: manipulated, lied to, and continuously divided.  #DisqualifyBBM #DisqualifyMarcos",0,bongbong
640,i will continue doing peace signs. fuck bongbong marcos he doesn't own that pose,0,bongbong
979,Disqualify this thief. Disqualify this criminal. Disqualify this liar. Disqualify this pangit. #DisqualifyMarcos #ProtectPhFromMarcosJr,0,bongbong
843,The fact that 3 petitions were filed to disqualify Bongbong Marcos from the 2022 elections is a huge indication of how unfit he is to rule a country.  #DisqualifyMarcosJr  #MarcosHindiBayani,0,bongbong
105,Wow its getting real dirty.  Everyone is just being mean.  Except BBM..   I’m sorry but kapag hinihila ka talaga pababa that just one solid proof that you are above them. Please BBM stay were you are..wag kang pahila pababa. #BBMIsMyPresident2022 #BBMSara2022 #SaraALL2022,1,bongbong
72,"Bongbong Marcos is the best candidate for Philippine presidential bcoz of his education, experience, achievements, &amp; dedication to lead the country. Same goes to Sara Duterte for Vice President. #BBMFORPRESIDENT2022 #BBMSARA2022 #BBMIsMyPresident2022 #bongbongmarcos  #saraduterte",1,bongbong
900,EDSA revolution was a protest to bring down the marcoses and end dictatorship. Now you're voting for the same people? Wouldn't that be a mock to the protest and the history itself? We don't want another dictator! #NoToMarcosDuterte2022  #NoToDictatorship,0,bongbong
165,always remember don't engage in any fight. lets be humble and focus on supporting bbm.  avoid negative post that can open onto arguments. just post positive contents.  #BBMIsMyPresident2022 #BBM2022,1,bongbong
1056,"When there is no intention to tell the truth nor repent for their sins, the Marcoses can only talk about generalities or in riddles for they cannot face the facts, the details. They want us to move fast forward, to forget.  #NeverForget #NeverAgain #NoToMarcosDuterte2022",0,bongbong
766,"BBM’s promise of UNITY is just a delusion just like Duterte’s promise of a drug-free PH. Kailan tayo matutoto?   Meanwhile, Leni hasn’t promised anything but there’s already a collective effort from her supporters that brings out the spirit of volunteerism. #AngatBuhayLahat",0,bongbong
575,"No matter how much you explained yourself on why you want Bongbong Marcos to be the next President, I would never get it. He is convicted by the court and his family has corruption history. It’s plain and simple, so your reasoning would become illogical.",0,bongbong
128,"He said we are the assets of our country, Let us not disappoint him. #BBMSARA2022 #WeStandForUNITEAM #BBMIsMyPresident2022",1,bongbong
924,"manifesting that the COMELEC would disqualify BBM! and ISTG it would be the happiest day of the majority of Filipinos who seek for a leader with INTEGRITY, ACCOUNTABILITY, HONESTY and for Filipinos who seek for a better country  #DisqualifyBBM",0,bongbong
165,We will always carry the flame that will burn until Marcoses return!   @BonnPaynor @bongbongmarcos  #BBMSARA2022  #BBMSaraUNITEAM  #BBMIsMyPresident2022,1,bongbong
82,I believe you are destined to do great things. God created you for a purpose. He has opportunities He wants to give you and assignments with which He wants to entrust you... I truly believe you! #BBMSARA2022,1,bongbong
795,"Tell you what, if you voted for another Marcos and Duterte this election, you have betrayed history and the Philippines. And if they won, I will forever look at you as an accomplice and enabler of an oppressive government.   #NoToMarcosDuterte2022",0,bongbong
677,"ohh she cornered him. if bbm agreed on this, he will lose. if not. still a lose.  #LetLeniLead #AbanteBabae",0,bongbong
621,Filipinos voting for Bongbong Marcos has the same energy as Americans voting for Trump despite the MANY red flags my fucking god I hate this country,0,bongbong
251,"Let me keep myself busy supporting and campaigning for my future President and Vice-President, alright?   And yes, I am talking about Bongbong Marcos and Inday Sara Duterte-Carpio. ",1,bongbong
908, @jauhnetienne Labanan ang sinungaling! Disqualify the convict! Disqualify Marcos Jr! We stand with Comm’r @rowena_guanzon!  #IStandWithGuanzon #DisqualifyMarcosJr #DisqualifyBBM #DisqualifyMarcos,0,bongbong
88,Go for the Win BBM   #BBMSARA2022  #BBM  #BBMForPresident,1,bongbong
721,"A rhetorical question. Here’s another one: Would Marcos supporters believe something as stupid as this? Stupid is as stupid does. #DisqualifyBBM  #DisqualifyMarcos  #DisqualifyMarcosJr  Because he is a convicted criminal and, therefore, barred from running for public office.",0,bongbong
1025,"Imagine, Marcos-Duterte saying Babangon Muli when in fact their families are the main reason why PH is in shit right now. #NoToMarcosDuterte2022",0,bongbong
1036,"Filipinos should be aware that the Marcoses are living as rich and powerful, while most Filipinos are living in poverty, what they have done to help the poor and the opressed? Still they wanted more power to get richer!   #NoToMarcosDuterte2022",0,bongbong
792,I just paid my real estate taxes and beat the April 20 deadline. Doesn't it suck that Marcos family cheats on their taxes while we middle class are left with the bill. If Marcos cheats and wins I propose a tax boycott seriously,0,bongbong
1039,BBM supporters resort to (if not) conjectures or straight up lies.  We dont have to resort to cheap gimmicks kasi we arent lying when we say that the Marcoses are lying CONVICTED thieves. #NoToMarcosDuterte2022,0,bongbong
184,"@IHateFakePple At this time I am supporting BBM for President.  Sara? She said she is not running for President. I love Philippines too much to gamble my vote! #BBMIsMyPresident2022,",1,bongbong
146,I'm a person with Autism and I'm also a Psychometician and my president is Bongbong Marcos. #BringBackMarcos #BBMIsMyPresident2022 #BBM #BongbongForPresident #SMNITheDeepProbe #Halalan2022 #ActuallyAutistic #autism #autisticpinoy,1,bongbong
835,@PhilstarNews Sad though this is just a piece of trivia now. We don’t seem to remember any lessons from 1986 which is why another Marcos is about to fool &amp; rob us again. #NotoMarcosDuterte2022 #Eleksyon2022,0,bongbong
776,@cnnphilippines Better return first your ill gotten wealth if you really concern with the Filipino people. Stop non sense agenda. Stop the lies. Admit your faults.  #notobbm #NeverAgain #NoToMarcosDuterte2022,0,bongbong
607,Note: I'm not a BBM Supporter.  #BBMduwag  #BBMNumber1Sinungaling  #BBM #BBMForPresident  #BBMIsMyPresident2022  #CNNPresidentialDebate,0,bongbong
138,Everything happens for a reason. You might be cheated on 2016 election. But this time it will be different.. People now is on you.. @bongbongmarcos @indaysara #BBMFORPRESIDENT2022 #bbmsarauniteam2022 #BBMSARA2022 #BBMisMyPresident2022,1,bongbong
1074,"""HUWAG HAYAANG ILIBING ANG KASAYSAYAN!  We are members of the Filipino LGBT community who say #MarcosNotAHero! Ferdinand Marcos was nothing more than a fascist, a US puppet, and a dictator. He has served no purpose in advancing the interests of the LGBT community! #NeverAgain",0,bongbong
57,Opponents aim to bring him down. His character is constantly being soiled. He is constantly accused of ridiculous things.   Yet he remained humble and silent. He has shown courage despite many adversities.   BBMisMyPresident2022  #BBMSARA2022,1,bongbong
705,Don't worry I did my research about him that's why I don't support your God bongbong.   Try harder!! You can't convince me. Go find someone who will believe in your lies..  I mean you can convince to vote for your God bongbong,0,bongbong
175,This makes me feel emotional. We fight for what we believe is right. #BBMSARA till the end.   #BulacanForBBMSARA  #BBMIsMyPresident2022  #SARAIsMyVP2022,1,bongbong
24,The evident genes of a great President on display. Tatak Marcos. #MarcosLatta #BBMSara2022,1,bongbong
83,Let's claim it guys. We will inaugurate soon our President Marcos in 2022! #BBMIsMyPresident2022,1,bongbong
103,"bongbong marcos’ “unity” platform, the answer  to all philippine governance, social, political and economic problems.    #BBMSaraUNITEAM  #BBMIsMyPresident2022  #BongbongForPresident  #kakampinks",1,bongbong
955,"The fact that BBM have been tainted with a lot of issues: tax evasion, corruption, inability to recognize the atrocities of his family, fake degree, amongst others, should make people think twice of their choices in 2022 polls. #DisqualifyMarcos #defendphfrommarcos #Halalan2022",0,bongbong
817,"Marcos jr. lied about his academic credentials, lied to the courts about his family's ill-gotten wealth, lied about human rights abuses, and failed to file his income tax returns. How can a liar and a tax delinquent be considered trustworthy?",0,bongbong
807,"@YACAPhilippines Activists staged protests and marched for climate leadership in different cities of Philippines,and yelled out #NoToMarcosDuterte2022!  We need local leaders who will demand for climate reparations and justice with us!  #PeopleNotProfit #MarchForClimateLeadership",0,bongbong
202,"i stand for my vote this 2022 election that The son of late President Ferdinand Edralin Marcos, Ferdinand BongBong Marcos i know that he will continue his fathers legacy at all aspect when it comes to leadership. #BBMIsMyPresident2022  #BBMSigawNgBayan",1,bongbong
