text,label
i’m pretty sure if people actually think joe biden is their candidate and not trump then no debate is really going to change that. the entire establishment and psychos are voting for biden. the people who want to save america is voting for trump. cut and dried.,Favor
"i also feel for hunter, who lost his mom at a very young age and grew up in the shadow of a great man. the trauma of losing a parent stays with you, and makes it easy to attempt self medication. i feel for hunter, and praise his redemption from addiction; trump sees only a target",Against
pete to mike’s defense unsurprisingly. #demdebate,None
"#putinspoodle-in-chief:#trump is the most traitorous &amp; most vicious con man #trumpresignnow #trumpisacompletefailure #trumpviruscatastrophe  #voteblue #trumpisaloser #trumpdisrespectsveterans #biden2020 #trumphatesourmilitary #bidenharris2020tosaveamerica
 HTTP",Against
"@USER @USER wrong, eric. your dad is a  #traitor who is going to lose to #biden in  #landslide2020 !
#votetrumpout #voteoutthegop #votebluetosaveamerica",Against
"@USER @USER bidwn would rather sniff girls hair, biden was wearing an earpiece. #trump2020",Favor
hope. thank you! #demconvention,None
".@USER fought to save the auto industry every step of the way from 2008 until we succeeded. 

unfortunately, that wasn't always the case with @USER. #democraticdebate HTTP",None
"@USER the only way to change/fight it is to
#voteredtosaveamerica 🇺🇲 #trump2020 🇺🇲
as trump said in 2016 ""what do we have to lose?""",Favor
"good to see #joebiden calling out the suburb #dogwhistleracism #trump is blowing hard in the #debates2020 

no policy from the orange fatman; just more attempts at #detteringdemocracy &amp; hiding the activities of #taxfraudtrump",Against
"i heard, 'no justice no peace' if @USER wins. good luck. good luck. #trump2020 HTTP",Favor
"@USER florida should be embarrassed by its ""leadership."" where's your gas mask @USER ?

#votebluetosaveamerica",Against
@USER jobs not mobs #trump2020,Favor
"sounds like the #rnc is a disaster.  where will this cult go when they realize there is nothing behind the asteroid?

#voteblue2020 #restoredemocracy",Against
"executive summary: conspiracy theorists are so far out of their league, they're playing in a retirees' softball league that they think is major league baseball, that is how disconnected from reality they are. #qanon this includes you most of all",None
"melania's ex-friend: trump family tainted by 'deceit, deception' HTTP",Against
"@USER except for my governor, inslee, who trump refers to as a snake. washington voters will remember in november 2020. bye bye trump and corruption! #votebluetosaveamerica",Against
#democratnationalconvention #dnc speakers next week (swipe) HTTP,None
@USER were just awake to all the bullshit lies they try to spoon into our mouths. #trump2020 #firefaucinow,Favor
“will you shut up man” #debates2020  #bidenharris2020 👏🏼👏🏼👏🏼👏🏼,Against
"@USER with another great one that chould be the #trump2020 anthem. well done, bryson. keep'em coming!  #magasteppin #maga #kag #joebidenisaracist 

HTTP",Favor
"yes, pete is out of touch with most millennials. especially millennials of color. man, warren and sanders are killing it. #demdebate",None
someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,Against
"of course i want the biden-harris ticket to win in november.

but after three nights of #dnc2020 i’ve only heard about why people want donald trump to lose.",Against
"does it get ""swampier"" than this, @USER , @USER and @USER.  #frauds #votebluetosaveamerica 

white house reportedly orders hospitals to bypass cdc during covid-19 data collection HTTP",Against
"@USER @USER @USER @USER, @USER’s ag barr &amp; @USER are working hard to bring #christiansharialaw to america! #votebluetosaveamerica #onesecularlawforall
#christiansagainstchristiannationalism HTTP",Against
@USER @USER @USER white hats control the doubles except the black hat biden double. #patriotsincontrol,None
what is @USER’s home state? pa or de? #demdebate #elections2020,None
"aww, poor #donaldtheincompetent, the #sadking. feeling #triggered by michelle obama's speech? then i guess you're not looking forward to hearing it again when your #deplorable, soon-to-be-ex wife plagiarizes it at your 'convention'.
#votebluetosavedemocracy
#votebluetosaveamerica",Against
"@USER @USER hard pass , the only back harris has is her own, and clearly it's getting worn out being used to get jobs since she can't win a election. she hates the poor, she lies, she want's to be a dicktaker, oops dictator, so i will be voting #trump2020  bcuz i love my country.",Favor
i wish #donaldtrump would deny his own existence.,Against
"ooooh, senator, a white refrigerator?? 

what is dis, hunny?

#demconvention #dnc2020",None
"black lives matter ( blm) are a bunch of un-american - americans aka domestic terrorist seeking supremacy . 

they pick in choose which black life matter. they are sad.

#trump2020 🇺🇸",Favor
"@USER @USER @USER @USER yeah - scared for them just as i was for those #trump rally goers in oklahoma (glad those were a handful) &amp; those who attended @USER ”protest” at #rnc2020 . if only #donaldtrump had set good example from start, he could have advised appropriately. pity he did not lead by example",Against
"@USER no, i don't trust you anymore. #votebluetosaveamerica",Against
@USER @USER @USER @USER yup i’m a trump voter and trump stunk,Against
"if he dies this pos needs to ride the lighting.......... 
wake up people blm is a terrorist organization and needs to be dealt with as such. 

#trump2020 #maga #kag HTTP",Favor
"@USER i’m so glad &amp; released that this #rnc2020 is over! 

jesus christ, the lies these people can tell! i didn’t even watch it but getting to hear about it on the news....

i’m trying to keep that peace &amp; hope we got from the #dnc2020 last week. 

what a difference, right! 🧘🏼‍♀️",None
"@USER @USER in 1988 joe biden had to drop out of the race for president because his lies became so horrendous almost as bad as his plagiarism joe biden the laughing stock of america
HTTP",Favor
"patriots get this out! dems don’t want this out! keep blaming trump you pieces of garbage! 48 hour cure for coronavirus! retweet! #maga  this video is trimmed, find the whole video! HTTP",Favor
"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",Against
"@USER i suggest that the us bans testing, and everyone should have a dose of hydroxychloroquine everyday. when people die, the cause can be anything but coronavirus.

from now on, no mask, no testing, no coronavirus. hoax is debunked. #maga
#kag2020",Favor
@USER i already voted for joe biden!,Against
the best is yet to come - #trump2020 HTTP,Favor
i stand by this graphic... what a cluster but the contrast is real! #realdonaldtrump #bidenharris2020 HTTP,None
"let this be a warning and make no mistake - #maga’ts, #kag’ers, and #qanon’ites are energized and emphatic about their dear leader. it’s going to take everything we have to beat them in #2020election #votebluenomatterwho",Against
the mastermind of one of the largest financial scandals ever investigated by the justice department engaged a top #gop political donor to work behind the scenes in a bid to deport one of #china’s most sought-after fugitives. #chinavirus #draintheswamp HTTP,None
"@USER @USER @USER @USER @USER @USER thanks for the indoctrination attempt, maybe you should consider a lawless area,perhaps no man's land between afghanistan and pakistan, #trump2020 #joebidenisaracist",Favor
someone needs to wipe this smug smile off booty edge's face  #democraticdebate,None
"#michelleobama hits the nail on the head 
“donald trump is in over his head”
#demconvention",Against
biden said “the  last time we had the coronavirus” 😂😂😂.  #democraticdebate,None
voting for trump's trade deals and military budgets to own trump. goes well with approving his federal judges. losers. #demdebate,None
"@USER @USER lies and deflection from a weak inept failed ""leader"". #votebluetosaveamerica #covid_19 #coronavirus #coronaoutbreak #coronaviruspandemic",Against
"@USER @USER i live in orange county ny but if you can direct me where to go im in, mr president trump and please advice where to go?",Favor
"afternoon  🍵 party #fbrpytime 
ya ya friday follow the #bluewave  🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER 
@USER",Against
"HTTP

90-minute on the pandemic, economy, court, candidates’ records, election integrity, and “race and violence in our cities.” a new york times report that trump has paid a negligible amount of income taxes over the past decade #debates2020 #bidendebate",None
@USER @USER @USER @USER i hope president trump follows through on his promise to sell the citizens of connecticut to the chinese as slaves who will probably work them to death in months!! #maga,Favor
"i’m not the biggest fan of blacks, but they sure know how to slang that bbc if you reckon #trump2020",Favor
@USER @USER @USER @USER black voices for trump! we all proud boys! HTTP,Against
since there’s no sports to place bets on you can make some money of the democratic debate 😂 #democraticdebate #feelthebern HTTP,None
incredible to turn on msnbc and find out that they watched an entirely different debate than everyone else. #demdebate,None
@USER @USER @USER @USER @USER @USER ok lol jackie aka jac_cheeze is a #catfish #scammer of #maga HTTP,None
"@USER really? last i checked, 24.6 (biden) was higher than your 23.8.  maybe not really all that sleepy  @USER should be making that statement.  but take comfort donny, when it comes to number of #lies in a speech, your still number one. #dnc2020 #rnc2020",Against
a live look at @USER losing the vote of every single dog owner in dc with a #rnc2020 firework show. HTTP,None
trump came out swinging like a meth head in a mosh pit. #debates2020 #shutupman #standdownandstandby #trumplied200kdied #maga2020 HTTP,Against
"#rnc2020 ""instead of following the science..."" did he really say that with a straight face? for trump and his family this is just one big circus. this clown and his house of horrors need to be sent packing on november 3rd.",Against
@USER on the run #pedophilia #draintheswamp #clintonisapedo,None
"@USER pelosi is not an expert! well, maybe an expert in hypocrisy and idiocy. and listening to her is a big mistake. #trump2020",Favor
@USER they need to get a teacher to moderate the next debate. wallace clearly has no experience dealing with bullies. #biden2020,Against
"@USER @USER @USER @USER @USER f reggie hammond and all the idiots like him who seem just fine with another 4 years of trump.
#biden2020",Against
@USER @USER yes. we are better than this. #bidenharris2020 #dumptrump,Against
"@USER if you're voting for donald trump, that mannequin probably has you bested.",None
"william shakespeare was not written by monkeys.
#rabbits 
#qanon 
#shakespeare",Favor
"the #debates confirms that #treasonoustrump is consistent on one thing .... #lying 

#wakeupamerica 

#factcheck",Against
"@USER and it doesn't seem to matter how many times he gets caught in a lie, tbey won't leave his side. so pathetic. #voteblue #bidenharris2020",Against
"#demdebate
pete: there's bipartisan support for protecting pre-existing conditions.

everyone: uhh what a moron",None
"@USER i'm having issues with @USER. my front lawn is full of trump #maga signs. last week they threw my son's grad pics on lawn which got wet &amp; ruined; last night they didn't deliver a scheduled set of pool chaise. similar mail-related issues during 2016 also.
its unamerican &amp; sick.",Favor
good people dying due to republicans lack of empathy for other human beings. this is not the america my father and uncles fought and died for. this is not we the people. #voteblue2020 ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩  HTTP,Against
my tl is all trump and harry potter 😔✌🏻,None
"@USER i'll take a rv, please....and thank you for asking!  husband and i just need a class c for the two of us to travel now that we are old and retired.  again, thank you for offering to buy us one!  so kind of you.  #trumpsamerica #nicepeople #trump2020. :)",Favor
joe biden questioning the revolution whilst the entire country is depending on a democratic socialism test run in order to get by in this crisis is peak boomer irony. #demdebate #democraticsocialist #bernieorbust2020 #democraticdebate,Against
"medicare for all for everyone man, woman, and child will cost less than the status quo. currently we pay the highest prices in the world per capita. #medicareforall #demdebate",None
@USER @USER @USER @USER lol...nope. just the #democrat run cities,None
"presidential debate biden trump joe biden donald trump debate president united states usa #biden2020 #trump2020 #debates2020   #debate 😂
 HTTP",None
"@USER rt 
ifbap 🇺🇸
followed all 🇺🇸

#redfriday 🇺🇸
#trump2020 🇺🇸",Favor
the prez is dumber than his #maga supporters  HTTP,Against
us election 2020: trump casts doubt on the legitimacy of the election and refuses to condemn white supremacists in chaotic debate - cnnpolitics HTTP,None
“democracy is talking itself to death.” – @USER #makeamericagreatagain,Favor
@USER there is no line they will not cross. #votebluetosaveamerica #votebidenharris2020 #voteblue #votebluenomatterwho,Against
@USER @USER wtf!  you need an assault rifle to hadley children?  you are in the wrong career!  #voteintegrity #voteblue,Against
i’d very much do be ready to vote for @USER in the #2020elections if i could tbh with you... call me bias but man has only missed once in his entire career no way he’s a bad president,None
hmmm.. #maga creator steve bannon is arrested today for stealing millions of $$$ and look at what's on the minds of the boys @USER ... HTTP,None
"@USER @USER our dirty #democrat governor has passed mail in voting only.  only persons with disabilities can use a machine. 
HTTP",None
as a vermonter transplanted to #scpol let me explain this for my yankee brethren:  @USER is attacking @USER at the #demdebate over the fact that @USER suggested black legislators were only supporting steyer b/c they were paid to. HTTP,None
@USER you’re despicable. you’re a fraud. you’re an asshole. this veteran is voting for biden. #veteransagainsttrump #veteransforbidenharris2020 #veteransforbiden #biden2020 #bidenharris2020,Against
"a “non-profit public option?”

gtfoh. 

#demdebates #democraticdebate HTTP",None
@USER lock her up!!!! show them once and for all criminalization is a crime!!! weaponizing the fbi (pres obama and vp biden) to achieve political goals is a crime. the only way for the democrats to understand they cannot get away with corruption is to prosecute!put real criminals away!,Against
"#dumptrump2020 #biden2020 #bidenharris2020 #votebidenharris2020 #votebluetosaveamerica 

she was even more disrespectful than pocahontas.

does he not understand how incredibly disrespect he is, always. even when calling someone else disrespectful!!

HTTP",Against
"a @USER play in two
acts #voteblue2020 HTTP",Against
a great night for president trump tonight @USER @USER @USER @USER @USER #rnc2020 #trump2020 #trumpgoingstrong #trumppence2020landslidevictory,Favor
"@USER @USER biden calling trump ""clown"" ""fool"" and ""shut up man"" is something i'll take away.
that shows that #joebiden is mean, nasty, and has no respect for the president of the united states or the office",Favor
maybe we should take care of the #antifa problem before we freak out abou #qanon... which no one really cares about.,None
about an hour into the #debates2020 . trump's the man. why? he cares. biden doesnt.,Favor
i think it's safe to say trump just lost every black vote.,Against
"@USER #biden2020 is not taking guns or defunding police. this is about fraud, something the #trumpcrimefamily is familiar with.",Against
@USER ✋for sure.  #votetrumpout  #voteblue,Against
oh hell yes @USER #demdebate,None
@USER @USER @USER if you want a better life for your son #trump2020 HTTP,Favor
"just wanded in nyoo yowk to see🔍 my bwoffew, wobewt. we’we going fow nyoo yowk on nyovembew 3wd. we’we going to weduce taxes, incwease waw enfowcement, and bwing it back big💪 time🕰️! #maga HTTP",None
@USER @USER i thought president trump left a lot on the table. hopefully rudy and chris will be able to advise him as such. or ivanka. he will listen to her.,Favor
"whose side are you on? 

#notmeus #demdebate #mayorcheat #winecavepete",None
"and this is what happened to the pan­american movement because it had not from the outset laid its chief stress on winning supporters from the circles of the great masses.
-trump, may 12, 2019 
 #spygate #teaparty #madeinusa #lovetrump #trump",Favor
lmao joe really thought he found dirt on bernie #demdebate,None
@USER all on schedule #maga 2020 🇺🇸👏,Favor
@USER @USER yeah!  don’t kill larry!  he’s special!  #bewareofpianos #trump2020!!!! HTTP,None
@USER we are the light. they are the darkness. #trump2020!,Favor
"a second pandemic-related contract facilitated by senior trump adviser peter navarro has been canceled and is under investigation
the tactics of peter navarro, a white house trade adviser, are under growing scrutiny. crooks and con men #voteblue",Against
did somebody just wake grandpa up from his nap? #rnc2020,None
"lousiana... social distancing, cool background and love the sunglasses. #biden2020",Against
"dear americans, 

can someone pls tell joe biden to mind the #us elections instead of meddling with the turkish ones? he practically admitted being behind the failed coup attempt and is still pushing for “regime change”.

yours truly, 

the turks. 

#dnc2020 #maga2020 #dnc #maga",Favor
"stimulus check update august 15th | new stimulus news!
HTTP
#stimulus #stimulusupdate #stimuluschecks
⚠️⚠️⚠️@USER ⚠️⚠️⚠️ @USER 
 #trump #trump2020 #maga #maga2020",Favor
@USER me and my dad at his citizenship ceremony in the ’80s. we are voting for @USER because we believe in the promise of #america. we love this country and all the opportunities she has given us. #trump2020 #americafirst #latinosfortrump HTTP,Favor
"@USER @USER speak for yourself ... oh wait, you’ve become wealthy from the public coffers - you’re too out of touch to speak on this. my salary doubled after president trump took office.  i’m doing great!!  #trump2020",Favor
"@USER @USER @USER @USER @USER @USER he's not even a mole, he's a collaborator in plain sight. he's a #russianasset 
#votebluetosaveamerica 
#bidenharris",Against
"beijing-based bhr partners is a private equity firm where #hunterbiden was a board member. ""bhr partners"" invests in cgn(chinese-general-nuclear) a #china company that was charged by the f.b.i. with stealing u.s. nuclear secrets. get it?
#trump2020nowmorethanever  #draintheswamp",Favor
i really hope sports books have an over under for when biden starts stuttering  #biden2020 #trump2020 #debate #maga #supportcops #weloveourvets,Favor
"#petebuttigieg absolutely proved that he is the best equipped to be commander-in-chief when it comes to national security! 
#pete2020
#peteforpresident
#demdebate",Against
"remember #dnc god is all knowing as seeing, hearing, knows your heart and (if you still own it) your soul. i will never ever accept your fodder as truth. neither will true proud to be americans under god! #trump2020landslide",Favor
"@USER @USER well said jay, that was a damn good summary!! #maga 
if people don't love this country, they have the god given right to leave! if you need help packing your shit, there are plenty of great americans that would willingly donate their time to help you!! #onlyinamerica 🇺🇸 #maga",Favor
"@USER look's like trump's america. bden not in charge......yet!
#votebluetosaveamerica 
#bidenharrislandslide2020 
#gopprofilesincowardice",Favor
"@USER @USER obviously a huge misunderstanding about what getting covid-19 means.  they are ignoring the fact that permanent injury or death are possibilities. 
#rnc2020  #gopcorruptionovercountry",None
my feathered palm rejuvenated with the hot weather #nevertrump HTTP,Against
"@USER @USER @USER @USER ok, random six follower guy who joined twitter a month ago. the rest of the world sees support for trump as nothing less than a catastrophic dumpster fire, but keep preaching the gospel of #maga.",Favor
@USER trump's america protects citizens from the tyranny of criminals? great. #maga,Favor
@USER @USER trump,None
did biden just bring up xi jinping's small d? #demdebate,None
"@USER it continues to be shameful that @USER does not have his national priorities straight. it should be #peopleoverprofits, not the other way around. #humanrights #votebluetosaveamerica",Against
"joe has already said he will bring minimum wage to $15 per hour. @USER 
#teamjoe #biden2020 #only1choicejoe #dumptrump #wevotejoe #demdebate",Against
"@USER @USER so you’re a trump lover. just admit it, ffs.",Against
@USER strong the #stupid is with this one. #kag,Favor
"@USER um...he's been a little busy with covid-19, hurricanes, riots, middle east peace accords, serbia-kosovo peace accords, etc. i'll give him a pass. #trump2020 #trump2020victorynowmorethanever 🇺🇲🇺🇲🇺🇲 HTTP",Favor
"republicans spitting 🔥, ""from cotton to congress"" #rnc2020",None
"@USER @USER i guess you better get a job.

cohen on trump's finances: he's so far behind, he may never get out

HTTP",None
@USER @USER @USER and in still only 1 of 6 states that are not making it safer to vote by unrestricted mail-in vote. #votersuppression #voteblue,Against
long live carpe!  #qanon HTTP,Favor
@USER @USER couldn’t they at least hire cardboard cutouts to take up some space on the empty floor they were waving at? how pathetic. #trump2020,None
"every day trump proves himself to be the most openly racist illegitimate president in our lifetimes.

#trumpisaracist
#racistgop
#racistinchief

#votebluenomatterwho unless you are a racist.

trump encourages racist conspiracy theory about kamala harris HTTP",Against
"please tell me he throws a baseball like me. pretty, pretty please.

#trumpisanationaldisgrace #votebluetoendthisnightmare #voteblue #wearadamnmask #wearamask 

HTTP",Against
"@USER sounds plausible to me because this is a total shitshow! 
#trump2020",Favor
"@USER @USER @USER @USER i can't wait to see more ads!! bloomberg has fantastic p r firm. 
#votebluetosaveamerica",Against
get it american? this is the beginning of tyranny! #trump #maga #magarollercoaster #votered2020 #blacklivesmatter  #communism #america #americafirst #blm #ccpvirus #socialism #fascism #americafirst # HTTP,Favor
"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",Favor
@USER alert!...eric trump's meeting on the golf cart with golf writer james dodson will become one of the most significant moments in u.s. history.,None
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER awesome list brother!

thanks for the add!

#voteblue
#voteearly
#strongertogether 
#votebidenharris2020
#bidenharrislandslide2020 HTTP",Against
"interview with carmen carbonell, 88-year-old cuban american, a fervent supporter of president trump, at a rally on saturday in miami. #presidentialdebate #trump2020 #bidenharris2020 #florida #hispanicvote HTTP",None
@USER let’s hope trump hasn’t seen it. imagine the special relationship status if he gets re-elected 🤯,None
"@USER @USER @USER in other words, back to normal! we don’t want the marxist plan they are trying so hard to implement. #nonewnormal #maga #kag 🙏🇺🇸👍🏻",Favor
i’ve seen this stare before. this looks like he just gave his daughters a talking to. #rnc2020 HTTP,None
@USER @USER the great divider.  #biden2020 #votebluetosaveamerica,Against
exciting tribute to @USER! a living saint and dedicated public servant who lived his life in service for freedom and #equalityforall let this legacy live on! #bidenharris2020 #ripjohnlewis #goodtrouble #civilrightsicon #demconvention #joe2020 #fbr #fbrparty #resist,Against
this is awesome .props to who ever did this at #hobbylobby #maga 🇺🇸 HTTP,Favor
my other account got shit down for some reason.  i am a patriot.  please help me get my numbers back.  i follow all patriots. #patriots #kag #maga #saveourchildren #savethechildren #iloveamerica,Favor
"@USER, @USER, @USER, @USER, @USER, @USER, #chriswallace the only reason this #dnc disaster is all recorded is too protect @USER’s inability to give a speech without (as @USER once said) a f*** up!",None
"@USER anything is better than trump. i voted for bernie, but will vote for biden if he is on the ticket. instead of division, unity needs to begin. i will not be responsible for trump having 4 more years. 

#votebluenomatterwho 
#demdebate HTTP",Against
i just published cheeto in chief already invalidated election HTTP,Against
senior loan officer opinion survey on bank lending practices. #makeamericagreatagain #keepamericagreat HTTP,Favor
"we’ve got to keep the pressure on.

🔵blast every revelation that will lose 45* votes

🔵lift #bidenharris2020tosaveamerica

🔵guarantee #democraticdomination with positive messaging

🔵keep our eyes on the #bluewave prize!

#onev1 - vote early - vote blue - support the usps HTTP",Against
@USER nobody is undecided at this point. they are just looking for a reason to vote for trump and not look like assholes to their friends.,None
"HTTP
still nothing to see in epstein files. epstein didnt kill himself!
#saveourchildren #savethechidren #epstein #epsteinfiles #clinton #clintonfoundation #maga",Favor
trump has no plan. he dismantled the plan that we did have for pandemics  #debates2020,Against
"@USER you committed treason against our entire country. and this is the bs you throw out there to make yourself palatable? jfc. no thanks, coward it ain't gonna work.
#ditchcollins2020 
#saragideonforsenate 
#votebluetoendthisnightmare #votebluetosaveamerica #dumptrump2020 
#joementum",Against
proud boys are celebrating. literally. #debates #trumpisaracist,Against
"@USER #election2020, #voters take a good hard look at #california because the #democrats chose #kamalaharris and their goals are to turn #america into california. littered with #homeless, free #healthcare for #illegalaliens and ripe with #ballotharvesting #voterfraud 

#trump2020",Favor
.@USER: democrats “have passed laws that made it impossible for police officers to do our job. the violence and chaos we’re seeing now isn’t a side effect” #rnc2020,Favor
hitler and trump: what do they have in common? #democraticdebate HTTP,Against
"michelle obama is so eloquent!!! i looked forward to hearing from her the most this evening. she never disappoints, only inspires!!!
#votebidenharristosaveamerica 
#voteblue",Against
"@USER wow! women are crushing this debate. we support @USER even more after she stood with @USER. brave, and the right thing to do. #demdebate",None
@USER @USER we’re keeping our eyes on the prize. #biden2020 #flipthesenateblue,Against
if you claim to be a patriot and support anything about trump you go against everything you believe your country stands for... #presidentialdebate,Against
"@USER you can cling to that all the way to the election until you have to concede to joe biden because decent, patriotic americans do not want you as their president.

#votebluetosaveamerica",Against
@USER what’s trump done now?,None
"asking for a friend, how much did tax payers pay for @USER hair tonight!? #debate2020 #debate #presidentialdebate2020 #election2020 #trump2020 #bidenharris2020",Against
"let's keep up the momentum, pa! HTTP",None
"i’ll tell you one thing (among many other things) but one big thing emerges: the #republicannationalconvention is very forward looking in contrast to the very retrospective feel of the #democraticnationalconvention, and elections are all about the future.  #maga2020",Favor
#demconvention i'm ready for tonight 😊 this lineup is pure 🔥.. i'm hyped up.. let's go @USER @USER @USER @USER @USER #demconvention2020night3 HTTP,None
"@USER @USER man, all that time we thought trump's friend @USER had his nose buried in the bible . . .

. . . he was actually balls deep in the pool boy.

#maga indeed.  
#gopconvention2020",Favor
this world has gone batshit crazy! #trump2020landslide #trump2020 #maga2020 #kaga2020   we the people will have a voice &amp; a choice! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Favor
"@USER how to tell what's true/false... if it's a democrat it's a lie...if it's a republican it is probably true if you can weed through the ""we need to investigate...""stuff. if it's trump it's closer to truth than any msm or politician if you wait 5 mins(he is almost always right)#maga",Favor
"for the love of god! at the #demdebate tonight force bernie to defend his votes against gun control and for military action!

#neverbernie HTTP",None
@USER @USER @USER @USER @USER @USER @USER trump’s got this in the bag!!,Favor
"usps priority mail: left cincinnati, oh on 8/6, still has not arrived in chicago, il. because #maga. i can't believe anyone would support slowing down the postal service in the ""greatest country on earth"". it's a country of mass insanity.",None
"one of the most memorable days of my life... 

jan 20, 2017 invited guest to the trump inauguration 🇺🇸 

that’s me circled, in my red leather jones new york jacket! 

just look at the real turnout! 

@USER #maga HTTP",Favor
"even fox news (!) confirms @USER's report re: repugnant mass-of-stds-and-adderall @USER's comments about dead us soldiers.
racists will stand by him, of course.
and the willfully ignorant.
and soul-less rich looking to get richer
but the rest of us? #biden2020 !",Against
kiss arse chris fatso is there lmao..... #demdebate,None
"HTTP

#maga - are you proud? #trumpisnotwell",Against
"my voting plan is to vote early in person. 534,000 of mail-in ballots refused is too much of a risk with stakes so high bc “missed delivery deadlines, mistakes...”  trump only won by 80,000 votes in 2016.  
#votebluetosaveamerica 
HTTP",Against
"@USER lol republicans at the beginning of the week. “ no evedrnce will be allowed.”

three days later. “well the dems aren’t showing us any evidence. “

#votebluetosaveamerica #votebluetoendthisnightmare",Against
"@USER @USER @USER @USER join the collective this friday august 14, we are removing all our money from for profit banks and transferring to our credit unions or withhold your cash until further notice.
#defundthebanks
#blm
#savethechildren 
#wedonotconsent
#wwg1wga",None
@USER ... and top of the list of those who spied on president trump.,None
"@USER not sure who the ""too confident democrats"" u r referring to are?  most dems i know are very worried and working as hard as possible to bring the country our of darkness. #biden2020",Against
"@USER @USER @USER @USER @USER @USER buckle up heehaw!!
#trump2020 #trump2020landslide HTTP",Favor
"last year when the #democrats picked @USER they never realized that the horse they hitched their carriage too needed peanut butter on his gums to make it look like he was saying something. town halls with provided questions to the attendees! classic biden! 

#biden2020",Against
bernie is killin' joe on social security #cnndebate,None
"the 👏🏻 iran 👏🏻 deal 👏🏻 wasn’t 👏🏻 working 👏🏻

#democraticdebate #demdebate",None
"@USER @USER ryan is nobody !! stop giving that little shit the time of day !! if he’s able to influence people not to vote for biden then they are as dumb as he is .. period full stop !
#biden2020",Against
"#trumpfamilycrimesyndicate 
#trumpcancercharitytheft 
#grifterinchief 
#donthecon 
#trumptaxes 

#votebluetosaveamerica 

trump is secretly paying one son’s wife and another son’s girlfriend $180,000 each – using campaign donor money. HTTP",Against
vote blue #votebymail2020 #voteblue2020 #freedom #democracy #saveamerica HTTP,Against
"@USER quite a contrast from trump, who when asked about talking to those who have lost a loved one to covid, pivoted to talking about opening schools. #votebluetosaveamerica",Against
the lighting on the stage is exceptionally unflattering #democraticdebate,None
@USER cool photo from 2012 rnc! idiots! #trump2020 🇺🇸🙏 HTTP,Favor
"@USER @USER hey @USER senators, how many of you that violated their oaths think that you will get re-elected? #votethemout2020 #votebluetosaveamerica",Against
@USER i wish you the best on your conference &amp; i hope that you win the #2020election. i was a poll watcher one &amp; the next helped out in another.,None
"#demdebate @USER is doing it again!!!! shut up. you are boring, bland and serve the status quo. we will support progressive opponent's to you until you are replaced.",None
why is this set up like a normal debate? let these old men sit down and just talk like a podcast. cnn once again is doing too much #democraticdebate,None
"@USER trump, over many years, has practiced and perfected the art of lying, and the art of the con. that's how he has ""succeeded"" for so long and artfully bullshits naïve people into liking and following him. it can be truthfully said that donald trump is the consummate confidence man.",Against
@USER you're still believing #liberal are best...so disappointing!,None
@USER these attacks all before the debate so that the moderators can focus on these instead of real issues.  every question to bernie will be garbage.  #democraticdebate,None
"here is hw to get our country back on track

#impeachbarrnow 
#impeachandremovetrump
#flipthesenateblue 
see where i am going here?

the greatest threat to americans survival are trump and republicans.

#resist 
#votebluetosaveamerica",Against
"#maga #kag: submitted for your approval...
watch ""#trump's un-#fitness for office per his sister #maryannetrumpbarry and his #dhs appointee #milestaylor"" on youtube HTTP",Against
"@USER @USER no, electoral college gave us a monster. trump lost by nearly 3 million votes. trying to vote shame ppl will do the exact opposite of what you set out to do. you will turn ppl off of biden with your shit attitude. i’m thoroughly disappointed with our choices, but #nevertrump",Against
@USER #trump2020 #debate2020 #maga2020 @USER  @USER - why do you always have to resort to name-calling when you get backed into a corner?! #unprofessionalpresidentialdebate,Against
"@USER this us all your doing, mr. mcgoofy. hatred. division. racism. all you. but we'll take care of that nov. 3. 
#votebidenharris2020 
#voteblue up and down the ticket. then put you and your criminal gop followers in jail.",Against
"@USER i promise you, this will all be over november 4th .... #politicians like yourself are pushing the #liberal agenda. #houston will not be a #portlandoregon",None
@USER @USER @USER needs to be susan rice.#biden2020 #biden2020landslide #bidenrice #bidencoalition #trumpisacompletefailure,Against
"@USER well you know if she's unsure "" then your not black"" isn't that the way @USER  put it. #trump2020  once again the party of compassion and tolerance shows to be full of shit so yup i think you do think you have it right",Favor
